п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"ТО-№ 246ТБ";"ИП Ераносян Анаит Мнацакановна /Хостел";"МО , г. Котельники, 2-й Покровский проезд, д. 14, к. 2";"ЮВАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.663539";"37.856815";"04.03.2025";"https://durnovcev2000.kaiten.ru/32562723"
"ТО-475";"Окей Инглиш, ИП Пышнов";"МО, Котельники, 2й Покровский проезд 14/2";"ЮВАО";"Гранит";"-";"КВ";"55.6634355";"37.8567191";"04.03.2025";"https://durnovcev2000.kaiten.ru/32562725"
"134589";"ВКУСНО ООО /Пекарня Буханка";"Московская обл, Котельники г, Строителей ул, дом № 5";"ЮВАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.6532044";"37.8613222";"04.03.2025";"https://durnovcev2000.kaiten.ru/32562736"
"137111";"ООО ""МАМИЛА"", Аптека ""ФармЛенд""";"Москва г, вн.тер.г. муниципальный округ Даниловский, ул Автозаводская, д. 11";"ЮВАО";"Технологии Безопасности";"Гунин В.В.";"КВ";"55.7038816";"37.6345669";"04.03.2025";"https://durnovcev2000.kaiten.ru/33814918"
"133702";"ИП Яровой Максим Витальевич/Гостевой дом «ВЕСНА»";"МО, Люберцы. СНТ Зелёная Зона д. 273";"ЮВАО";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.69877229999999";"37.9177438";"28.02.2025";"https://durnovcev2000.kaiten.ru/32562471"
"134697";"ИП Рапецкая Зинаида Игоревна («Центр развития ребенка»)";"Москва г, Васильцовский Стан ул, дом 5, корпус 2, помещение Х";"ЮВАО";"Технологии Безопасности";"Гагилев";"КВ";"55.71414100000001";"37.749405";"28.02.2025";"https://durnovcev2000.kaiten.ru/32562627"
"138158";"ИП Мешалкина Л.И./Пекарня ""Буханка""";"Москва, Васильцовский стан 7/1";"ЮВАО";"Гранит";"Сергеев Н.Р.";"КВ";"55.71490799999999";"37.75005700000001";"28.02.2025";"https://durnovcev2000.kaiten.ru/38791321"
"1127";"торговые помещения";"Москва, Пятницкий переулок 8с1";"ЮВАО";"Технологии Безопасности";"Супонников М.С.";"КВ";"55.7429169";"37.6297285";"27.02.2025";"https://durnovcev2000.kaiten.ru/33814766"
"130207";"ИП Шабалина Дарья Леонидовна/Гончарный, Школа Керамики";"МО, г. Люберцы пр-т Гагарина, д. 26, корп. 1";"ЮВАО";"Гранит";"Супонников М.С.";"КВ";"55.6917525";"37.9165981";"27.02.2025";"https://durnovcev2000.kaiten.ru/32562443"
"82111";"ИП Лучникова М.М./ Салон красоты ""Монэ""";"Москва г, Пятницкая ул, дом № 65/10";"ЮВАО";"Гранит";"Супонников М.С.";"КВ";"55.7382018";"37.6282054";"27.02.2025";"https://durnovcev2000.kaiten.ru/32562428"
"134944";"ООО «ПРОФИНВЕСТ-8» (Кафе «ПитСтоп»)";"Москва г, Мастеркова ул, дом 6А, строение 4";"ЮВАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7076018";"37.6567328";"27.02.2025";"https://durnovcev2000.kaiten.ru/33814767"
"137500";"ООО РЕСУРС - 3 Гастроном";"Москва г, Зеленодольская ул, дом № 10/14";"ЮВАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7107267";"37.7757621";"26.02.2025";"https://durnovcev2000.kaiten.ru/32562361"
"132269";"ООО ""Авоська-два"" магазин Авоська";"Москва г, Шоссейная ул, дом № 4, корпус 3";"ЮВАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.6839229";"37.7241668";"25.02.2025";"https://durnovcev2000.kaiten.ru/32562313"
"136557";"ИП Меликсетян Меланья Вагаршаковна Крона Маркет";"МО, Люберцы г, Юности ул, д. 7";"ЮВАО";"Гранит";"Михно С.С.";"КВ";"55.7024182";"37.9092496";"25.02.2025";"https://durnovcev2000.kaiten.ru/32562804"
"137783";"Савин Андрей Владимирович, суши-бар «Японский лось»";"г Люберцы, ул Весенняя, д. 12";"ЮВАО";"Технологии Безопасности";"Ахметкалиев Ф.Х.";"КВ";"55.7000074";"37.9074614";"25.02.2025";"https://durnovcev2000.kaiten.ru/35018205"
"1100";"ООО « МедАльянс»/ Инвитро";"Москва г, Ферганская ул, дом 13, корпус 5";"ЮВАО";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.70732";"37.813177";"24.02.2025";"https://durnovcev2000.kaiten.ru/32562652"
"ТО-№844ТБ";"ООО «Рокет Джамп 1», студия по изготовлению тортиков";"г.Москва,пр-д Южнопортовый 2-й,д.5,к.1";"ЮВАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.783822";"37.667713";"24.02.2025";"https://durnovcev2000.kaiten.ru/34769465"
"130240";"Аптека Столички";"Люберцы Инициативная д 5а пом 1";"ЮВАО";"Гранит";"-";"КВ";"55.68376900000001";"37.898399";"21.02.2025";"https://durnovcev2000.kaiten.ru/32562452"
"93334";"Магазин Пиротехники";"Люберцы, Инициативная 50";"ЮВАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.681911";"37.910568";"21.02.2025";"https://durnovcev2000.kaiten.ru/32562408"
"137632";"ООО «ПегасКидс» (Детский центр СмартиКидс)";"Московская обл, г.о. Котельники, г Котельники, Парковый мкрн., д. 1, к. 21, помещ. 9";"ЮВАО";"Нева-Москва";"Хорзов С.В.";"КВ";"55.6532044";"37.8613222";"20.02.2025";"https://durnovcev2000.kaiten.ru/33082857"
"22081";"ООО ""Кофейная волна""/Кофейня «SURF COFFEE & RADIO»";"Москва г, наб Новоданиловская, д. 8";"ЮВАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6960245";"37.6251275";"20.02.2025";"https://durnovcev2000.kaiten.ru/32562097"
"137676";"ИП Ермаков Сергей Александрович (Маникюрный салон Beauty PRIDE)";"г Жуковский, ул Баженова, д. 4/2";"ЮВАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.6083437";"38.0752344";"20.02.2025";"https://durnovcev2000.kaiten.ru/34415075"
"133000";"ИП Невская Ольга Александровна";"Московская обл, Люберцы г, Победы пр-кт, дом № 9/20";"ЮВАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.6892879";"37.9124893";"20.02.2025";"https://durnovcev2000.kaiten.ru/32562465"
"133122";"ООО ""ВЕРБЕНА"" /аптека Планета Здоровья";"Московская обл, Люберцы г, Мирный мкр, Академика Северина ул , дом 5, корпус 1";"ЮВАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6808134";"37.8887253";"19.02.2025";"https://durnovcev2000.kaiten.ru/32562567"
"131122";"ООО «Бердтишфмед», / Медицинская клиника «МедСэф»)";"МО., г.о. Люберцы, пос. Мирный, ул. Свободы, д. 3";"ЮВАО";"Гранит";"Чиграй А.С.";"КВ";"55.6808134";"37.8887253";"19.02.2025";"https://durnovcev2000.kaiten.ru/32562573"
"138271";"ИП Аксенов Евгений Валерьевич / Пекарня Буханка";"Московская обл, г Люберцы, ул. Академика Северина 9/2";"ЮВАО";"Технологии Безопасности";"Дубовик А.С.";"КВ";"55.6646756";"37.9498156";"19.02.2025";"https://durnovcev2000.kaiten.ru/37875988"
"ТО-№ 958ТБ";"ИП ТЯПОВ ДМИТРИЙ ИВАНОВИЧ Кафе ""V Лаваше""";"Москва, ул. Михайлова, дом 30 А, корп. 4";"ЮВАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7248995";"37.7735458";"21.01.2025";"#36531020"
"ТО№249ТБ";"ООО «МЕДСТАРС» (Коммерческое помещение)";"Москва г, Сайкина ул, дом 1/2";"ЮВАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.708807";"37.669236";"20.01.2025";"#32562325"
"1136";"ООО «ТЕРРИТОРИЯ», магазин охоты (СКЛАД)";"Москва г, Сайкина ул, дом № 9/1";"ЮВАО";"Гранит";"Супонников М.С.";"КВ";"55.7060057";"37.6670347";"20.01.2025";"#32562330"
"ТО-№ 965ТБ";"ИП Виндермут Александр Александрович/Магазин ""Место Пиво""";"Москва г, ул Газгольдерная, д. 10";"ЮВАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.725821";"37.7376867";"17.01.2025";"#36927132"
"133091";"Галой Михаил Дмитриевич (Нежилое помещение)";"Московская обл, Котельники г, Строителей ул, дом № 5";"ЮВАО";"Гранит";"Гаук Е.М.";"КВ";"55.6683743";"37.8582008";"15.01.2025";"https://durnovcev2000.kaiten.ru/32562732"
"137675";"ИП Ермаков Сергей Александрович (Кафе Pho Tom)";"Московская обл, г Жуковский, ул Баженова, д. 4/2, помещ. 2";"ЮВАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.6083437";"38.0752344";"15.01.2025";"https://durnovcev2000.kaiten.ru/34415067"
"137674";"ИП Ермаков С.А., Барбершоп OldBoy";"Московская область, Жуковский, Солнечная 19";"ЮВАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.60431320000001";"38.0839776";"15.01.2025";"https://durnovcev2000.kaiten.ru/35499899"
"91920";"Клиника "" Инвитро"", ООО ""МедАльянс""";"г. Лыткарино, ул. Первомайская, д.23";"ЮВАО";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.58549619999999";"37.9005365";"14.01.2025";"https://durnovcev2000.kaiten.ru/32562821"
"131644";"ИП Иманова А.А. Магазин «ГАСТРОНОМ №1»";"МО., г. Лыткарино, ул. Колхозная, д. 6, корп. 2";"ЮВАО";"Гранит";"Чиграй А.С.";"КВ";"55.5908704";"37.8872327";"14.01.2025";"https://durnovcev2000.kaiten.ru/32562827"
"131468";"ООО Парис Магазин Ассортида";"МО г. Лыткарино ул.Ленина д. 2Б";"ЮВАО";"Гранит";"Калиниченко А.С.";"КВ";"55.5785255";"37.9100561";"14.01.2025";"https://durnovcev2000.kaiten.ru/32562830"
"134669";"ИП Коркин Виктор Михайлович/М-н табачной продукции";"Московская обл, Лыткарино г, Советская ул, дом 16";"ЮВАО";"Технологии Безопасности";"Спринчан Д.А.";"КВ";"55.5788942";"37.9037427";"14.01.2025";"https://durnovcev2000.kaiten.ru/32562835"
"137628";"ИП Журавлева Евгения Александровна, магазин МИНИМАРКЕТ";"г.Котельники,Кузьминская улица,17";"ЮВАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.66691580000001";"37.8603242";"14.01.2025";"https://durnovcev2000.kaiten.ru/34758832"
"90891";"ООО Драгоценности Урала, ломбард";"МО,г.Лыткарино, ул.Советская,д.12";"ЮВАО";"Гранит";"Епуре А.А.";"КВ";"55.5813526";"37.9037317";"14.01.2025";"https://durnovcev2000.kaiten.ru/34597849"
"136282";"Просветова Юлия Валерьевна (Детский клуб Бэби-клуб на Таганке)";"Москва г, Талалихина ул, дом 1, корпус 2";"ЮВАО";"Нева-2";"Ахметкалиев Ф.Х.";"КВ";"55.7357028";"37.6780807";"13.01.2025";"https://durnovcev2000.kaiten.ru/33814895"
"136065";"ИП Семенкова Екатерина Александровна/(«Маковка»)";"Люберцы г, Преображенская ул, дом 4";"ЮВАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.6848855";"37.9099775";"09.01.2025";"https://durnovcev2000.kaiten.ru/32562265"
"93389";"ООО ""ПИТ-СТОП СЕРВИС""/АвтоТехЦентр";"Московская обл, Люберцы г, Инициативная ул, дом 50";"ЮВАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.681911";"37.910568";"09.01.2025";"https://durnovcev2000.kaiten.ru/32562592"
"№ 728ТБ";"ИП Субботин Роман Александрович/Магазин Фейерверки";"Московская обл, Люберцы г, Октябрьский пр-кт, дом № 366";"ЮВАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.6623738";"37.9107084";"27.12.2024";"https://durnovcev2000.kaiten.ru/32562027"
"ТО-993";"ООО «ВИС-АКТИВ»/Магазин автозапчастей";"Москва г, Авиаконструктора Миля ул, дом 15, корпус 1";"ЮВАО";"Гранит";"Химич А.";"КВ";"55.6810291";"37.8576154";"11.12.2024";"https://durnovcev2000.kaiten.ru/32562819"
"ТО- № 942ТБ";"Магазин ""Продуктовый Рай";"МО, г. Котельники, ул. 2-й Покровский пр-д., д. 4, корп. 1";"ЮВАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6594254";"37.8573565";"25.11.2024";"https://durnovcev2000.kaiten.ru/35756471"
"84334";"ЗАО МПО Электромонтаж офис";"Москва, Паперника, д.7, корп.1";"ЮВАО";"Аллигатор";"Супонников М.С.";"КВ";"55.720302";"37.7853293";"22.05.2024";"#32562645"
"131220";"ИП Литвиненко Д.И. (Магазин «Выгодный Комиссионный»)";"Московская обл, Егорьевск г, Советская ул, дом 160А, этаж 2";"ЮВАО";"Гранит";"Христенко Е.А.";"КВ";"55.3835354";"39.0350242";"06.06.2023";"#32562041
